Month,Outlet_ID,Outlet_Type,Region,Product_ID,Brand,Manufacturer,Units,Sales_Value,Transaction_Type,Territory_ID
2024-09-01,OUT00067,Hospital,Delta,P0007,ArthroRelief,Eta Pharma,69,8650.22,Sell-in,T018
2024-09-01,OUT00065,Independent Pharmacy,Upper Egypt,P0003,Respira,Gamma Pharma,418,28369.48,Sell-in,T014
2024-09-01,OUT00092,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,848,62160.7,Sell-in,T002
2024-09-01,OUT00060,Independent Pharmacy,Cairo,P0005,Infecto,Epsilon Pharma,128,13859.88,Sell-in,T021
2024-09-01,OUT00115,Hospital,Canal,P0002,GlucoMax,Beta Pharma,703,18498.94,Sell-in,T011
2024-09-01,OUT00052,Independent Pharmacy,Giza,P0005,Infecto,Epsilon Pharma,214,16621.03,Sell-in,T010
2024-09-01,OUT00107,Independent Pharmacy,Canal,P0003,Respira,Gamma Pharma,243,6858.36,Sell-in,T003
2024-09-01,OUT00120,Chain Pharmacy,Alexandria,P0007,ArthroRelief,Eta Pharma,801,23744.92,Sell-in,T009
2024-09-01,OUT00118,Clinic,Cairo,P0008,Dermacare,Theta Pharma,340,19805.59,Sell-in,T025
2024-09-01,OUT00116,Hospital,Giza,P0005,Infecto,Epsilon Pharma,69,5070.44,Sell-in,T008
2024-09-01,OUT00019,Clinic,Giza,P0010,GastroEase,Kappa Pharma,821,122206.6,Sell-in,T030
2024-09-01,OUT00074,Chain Pharmacy,Cairo,P0010,GastroEase,Kappa Pharma,804,115803.71,Sell-in,T006
2024-09-01,OUT00040,Independent Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,279,23597.26,Sell-in,T028
2024-09-01,OUT00061,Chain Pharmacy,Delta,P0006,NeuroCalm,Zeta Pharma,722,95884.48,Sell-in,T026
2024-09-01,OUT00044,Hospital,Delta,P0008,Dermacare,Theta Pharma,211,37035.03,Sell-in,T021
2024-09-01,OUT00103,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,855,51677.77,Sell-in,T014
2024-09-01,OUT00003,Chain Pharmacy,Giza,P0001,CardioSafe,Alpha Pharma,331,19020.55,Sell-in,T013
2024-09-01,OUT00022,Clinic,Alexandria,P0003,Respira,Gamma Pharma,285,7534.81,Sell-in,T002
2024-09-01,OUT00030,Clinic,Delta,P0005,Infecto,Epsilon Pharma,179,31926.48,Sell-in,T003
2024-09-01,OUT00010,Hospital,Cairo,P0010,GastroEase,Kappa Pharma,333,19049.41,Sell-in,T001
2024-09-01,OUT00100,Clinic,Cairo,P0002,GlucoMax,Beta Pharma,118,6367.85,Sell-in,T013
2024-09-01,OUT00041,Independent Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,611,104753.13,Sell-in,T013
2024-09-01,OUT00050,Clinic,Canal,P0010,GastroEase,Kappa Pharma,413,50740.92,Sell-in,T007
2024-09-01,OUT00077,Independent Pharmacy,Alexandria,P0002,GlucoMax,Beta Pharma,110,8556.18,Sell-in,T016
2024-09-01,OUT00097,Clinic,Cairo,P0008,Dermacare,Theta Pharma,37,1895.84,Sell-in,T018
2024-09-01,OUT00057,Independent Pharmacy,Upper Egypt,P0003,Respira,Gamma Pharma,768,97092.97,Sell-in,T017
2024-09-01,OUT00013,Hospital,Canal,P0003,Respira,Gamma Pharma,114,12837.9,Sell-in,T028
2024-09-01,OUT00018,Independent Pharmacy,Cairo,P0009,LipiControl,Iota Pharma,713,82864.83,Sell-in,T003
2024-09-01,OUT00101,Independent Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,629,52719.22,Sell-in,T022
2024-09-01,OUT00035,Clinic,Alexandria,P0004,PainFree,Delta Pharma,752,110386.18,Sell-in,T019
2024-09-01,OUT00093,Hospital,Alexandria,P0002,GlucoMax,Beta Pharma,118,18263.92,Sell-in,T001
2024-09-01,OUT00001,Chain Pharmacy,Giza,P0004,PainFree,Delta Pharma,207,21973.71,Sell-in,T015
2024-09-01,OUT00104,Chain Pharmacy,Upper Egypt,P0004,PainFree,Delta Pharma,137,22613.28,Sell-in,T020
2024-09-01,OUT00058,Hospital,Canal,P0010,GastroEase,Kappa Pharma,142,5266.96,Sell-in,T030
2024-09-01,OUT00034,Independent Pharmacy,Cairo,P0004,PainFree,Delta Pharma,466,18698.01,Sell-in,T017
2024-09-01,OUT00029,Clinic,Alexandria,P0008,Dermacare,Theta Pharma,246,26831.04,Sell-in,T003
2024-09-01,OUT00105,Clinic,Giza,P0010,GastroEase,Kappa Pharma,111,15080.3,Sell-in,T017
2024-09-01,OUT00028,Independent Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,848,35004.46,Sell-in,T024
2024-09-01,OUT00081,Hospital,Alexandria,P0009,LipiControl,Iota Pharma,492,64865.49,Sell-in,T015
2024-09-01,OUT00045,Chain Pharmacy,Cairo,P0007,ArthroRelief,Eta Pharma,51,9636.14,Sell-in,T021
2024-09-01,OUT00106,Chain Pharmacy,Canal,P0008,Dermacare,Theta Pharma,684,22788.23,Sell-in,T029
2024-09-01,OUT00011,Hospital,Upper Egypt,P0002,GlucoMax,Beta Pharma,453,76277.43,Sell-in,T016
2024-09-01,OUT00037,Hospital,Cairo,P0001,CardioSafe,Alpha Pharma,533,43346.03,Sell-in,T029
2024-09-01,OUT00085,Clinic,Giza,P0007,ArthroRelief,Eta Pharma,49,2479.69,Sell-in,T023
2024-09-01,OUT00111,Chain Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,885,141517.9,Sell-in,T025
2024-09-01,OUT00056,Independent Pharmacy,Giza,P0009,LipiControl,Iota Pharma,542,34868.3,Sell-in,T002
2024-09-01,OUT00012,Hospital,Delta,P0005,Infecto,Epsilon Pharma,892,95062.63,Sell-in,T007
2024-09-01,OUT00048,Clinic,Canal,P0005,Infecto,Epsilon Pharma,555,67008.12,Sell-in,T005
2024-09-01,OUT00008,Independent Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,732,62194.82,Sell-in,T020
2024-09-01,OUT00007,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,863,37424.37,Sell-in,T008
2024-09-01,OUT00042,Clinic,Canal,P0009,LipiControl,Iota Pharma,758,112494.14,Sell-in,T009
2024-09-01,OUT00072,Chain Pharmacy,Cairo,P0010,GastroEase,Kappa Pharma,544,97131.97,Sell-in,T001
2024-09-01,OUT00119,Clinic,Giza,P0001,CardioSafe,Alpha Pharma,534,39589.65,Sell-in,T007
2024-09-01,OUT00014,Chain Pharmacy,Delta,P0009,LipiControl,Iota Pharma,820,92780.44,Sell-in,T016
2024-09-01,OUT00053,Hospital,Cairo,P0007,ArthroRelief,Eta Pharma,454,44633.48,Sell-in,T008
2024-09-01,OUT00020,Clinic,Upper Egypt,P0008,Dermacare,Theta Pharma,154,17186.11,Sell-in,T005
2024-09-01,OUT00108,Independent Pharmacy,Alexandria,P0005,Infecto,Epsilon Pharma,219,28537.22,Sell-in,T011
2024-09-01,OUT00080,Hospital,Canal,P0006,NeuroCalm,Zeta Pharma,252,42667.0,Sell-in,T029
2024-09-01,OUT00021,Hospital,Giza,P0003,Respira,Gamma Pharma,534,73350.05,Sell-in,T014
2024-09-01,OUT00113,Hospital,Giza,P0004,PainFree,Delta Pharma,189,21668.68,Sell-in,T023
2024-09-01,OUT00017,Clinic,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,886,148493.25,Sell-in,T018
2024-09-01,OUT00009,Hospital,Canal,P0009,LipiControl,Iota Pharma,428,26048.86,Sell-in,T015
2024-09-01,OUT00036,Hospital,Cairo,P0009,LipiControl,Iota Pharma,50,5225.92,Sell-in,T023
2024-09-01,OUT00031,Chain Pharmacy,Cairo,P0010,GastroEase,Kappa Pharma,416,46834.67,Sell-in,T014
2024-09-01,OUT00109,Hospital,Cairo,P0006,NeuroCalm,Zeta Pharma,608,41543.7,Sell-in,T011
2024-09-01,OUT00096,Clinic,Cairo,P0005,Infecto,Epsilon Pharma,492,30726.64,Sell-in,T023
2024-09-01,OUT00070,Clinic,Cairo,P0009,LipiControl,Iota Pharma,623,58796.96,Sell-in,T001
2024-10-01,OUT00092,Clinic,Canal,P0006,NeuroCalm,Zeta Pharma,725,122221.82,Sell-in,T009
2024-10-01,OUT00099,Hospital,Upper Egypt,P0003,Respira,Gamma Pharma,499,23117.89,Sell-in,T019
2024-10-01,OUT00087,Clinic,Giza,P0008,Dermacare,Theta Pharma,438,25693.62,Sell-in,T027
2024-10-01,OUT00118,Chain Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,81,10919.39,Sell-in,T015
2024-10-01,OUT00096,Independent Pharmacy,Giza,P0010,GastroEase,Kappa Pharma,25,1182.81,Sell-in,T008
2024-10-01,OUT00119,Chain Pharmacy,Delta,P0003,Respira,Gamma Pharma,283,15156.68,Sell-in,T029
2024-10-01,OUT00012,Independent Pharmacy,Upper Egypt,P0004,PainFree,Delta Pharma,294,33231.29,Sell-in,T026
2024-10-01,OUT00103,Chain Pharmacy,Alexandria,P0009,LipiControl,Iota Pharma,545,56470.38,Sell-in,T013
2024-10-01,OUT00120,Hospital,Alexandria,P0004,PainFree,Delta Pharma,324,42979.97,Sell-in,T010
2024-10-01,OUT00026,Chain Pharmacy,Canal,P0007,ArthroRelief,Eta Pharma,781,75503.07,Sell-in,T011
2024-10-01,OUT00102,Clinic,Delta,P0001,CardioSafe,Alpha Pharma,418,20565.4,Sell-in,T013
2024-10-01,OUT00066,Clinic,Delta,P0001,CardioSafe,Alpha Pharma,125,22703.2,Sell-in,T013
2024-10-01,OUT00070,Independent Pharmacy,Giza,P0003,Respira,Gamma Pharma,127,15717.93,Sell-in,T030
2024-10-01,OUT00077,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,583,74982.44,Sell-in,T004
2024-10-01,OUT00034,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,541,18246.07,Sell-in,T019
2024-10-01,OUT00090,Chain Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,355,28085.77,Sell-in,T001
2024-10-01,OUT00005,Clinic,Giza,P0002,GlucoMax,Beta Pharma,502,28834.05,Sell-in,T022
2024-10-01,OUT00097,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,722,122913.48,Sell-in,T006
2024-10-01,OUT00101,Chain Pharmacy,Delta,P0001,CardioSafe,Alpha Pharma,149,19186.95,Sell-in,T004
2024-10-01,OUT00025,Independent Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,728,116941.75,Sell-in,T005
2024-10-01,OUT00084,Clinic,Cairo,P0002,GlucoMax,Beta Pharma,532,92931.06,Sell-in,T024
2024-10-01,OUT00074,Hospital,Giza,P0008,Dermacare,Theta Pharma,779,59377.75,Sell-in,T024
2024-10-01,OUT00036,Chain Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,549,65225.5,Sell-in,T004
2024-10-01,OUT00051,Chain Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,786,98277.04,Sell-in,T007
2024-10-01,OUT00062,Independent Pharmacy,Canal,P0003,Respira,Gamma Pharma,578,62161.95,Sell-in,T001
2024-10-01,OUT00098,Independent Pharmacy,Canal,P0010,GastroEase,Kappa Pharma,210,36526.09,Sell-in,T025
2024-10-01,OUT00017,Hospital,Giza,P0001,CardioSafe,Alpha Pharma,766,127631.29,Sell-in,T012
2024-10-01,OUT00043,Chain Pharmacy,Canal,P0005,Infecto,Epsilon Pharma,645,74829.47,Sell-in,T026
2024-10-01,OUT00030,Clinic,Cairo,P0002,GlucoMax,Beta Pharma,27,4554.69,Sell-in,T015
2024-10-01,OUT00054,Chain Pharmacy,Upper Egypt,P0008,Dermacare,Theta Pharma,484,18701.29,Sell-in,T009
2024-10-01,OUT00114,Hospital,Upper Egypt,P0003,Respira,Gamma Pharma,369,60749.69,Sell-in,T030
2024-10-01,OUT00041,Independent Pharmacy,Delta,P0009,LipiControl,Iota Pharma,743,38590.96,Sell-in,T029
2024-10-01,OUT00015,Independent Pharmacy,Canal,P0005,Infecto,Epsilon Pharma,39,5187.9,Sell-in,T009
2024-10-01,OUT00093,Hospital,Delta,P0004,PainFree,Delta Pharma,880,77041.84,Sell-in,T026
2024-10-01,OUT00055,Independent Pharmacy,Cairo,P0008,Dermacare,Theta Pharma,371,56013.88,Sell-in,T015
2024-10-01,OUT00035,Clinic,Delta,P0005,Infecto,Epsilon Pharma,690,108201.56,Sell-in,T014
2024-10-01,OUT00019,Hospital,Giza,P0007,ArthroRelief,Eta Pharma,392,43188.83,Sell-in,T026
2024-10-01,OUT00088,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,891,149249.8,Sell-in,T012
2024-10-01,OUT00110,Chain Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,403,60605.53,Sell-in,T014
2024-10-01,OUT00028,Hospital,Canal,P0001,CardioSafe,Alpha Pharma,527,80399.26,Sell-in,T009
2024-10-01,OUT00076,Independent Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,53,9256.45,Sell-in,T007
2024-10-01,OUT00108,Hospital,Cairo,P0005,Infecto,Epsilon Pharma,493,92650.15,Sell-in,T030
2024-10-01,OUT00039,Independent Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,734,103026.92,Sell-in,T017
2024-10-01,OUT00008,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,791,31942.58,Sell-in,T016
2024-10-01,OUT00044,Hospital,Alexandria,P0006,NeuroCalm,Zeta Pharma,83,15098.24,Sell-in,T009
2024-10-01,OUT00032,Hospital,Delta,P0002,GlucoMax,Beta Pharma,728,129226.74,Sell-in,T001
2024-10-01,OUT00052,Hospital,Upper Egypt,P0005,Infecto,Epsilon Pharma,203,38028.39,Sell-in,T030
2024-10-01,OUT00115,Hospital,Cairo,P0004,PainFree,Delta Pharma,514,59714.78,Sell-in,T004
2024-10-01,OUT00049,Hospital,Canal,P0005,Infecto,Epsilon Pharma,575,88068.18,Sell-in,T006
2024-10-01,OUT00078,Independent Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,729,64205.13,Sell-in,T005
2024-10-01,OUT00053,Independent Pharmacy,Delta,P0001,CardioSafe,Alpha Pharma,628,110934.33,Sell-in,T019
2024-10-01,OUT00104,Hospital,Canal,P0009,LipiControl,Iota Pharma,727,42211.55,Sell-in,T020
2024-10-01,OUT00072,Independent Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,429,40184.87,Sell-in,T009
2024-10-01,OUT00116,Hospital,Alexandria,P0001,CardioSafe,Alpha Pharma,86,5460.26,Sell-in,T010
2024-10-01,OUT00069,Clinic,Canal,P0007,ArthroRelief,Eta Pharma,785,66086.53,Sell-in,T029
2024-10-01,OUT00003,Hospital,Upper Egypt,P0008,Dermacare,Theta Pharma,456,47239.71,Sell-in,T001
2024-10-01,OUT00067,Hospital,Delta,P0004,PainFree,Delta Pharma,133,20946.06,Sell-in,T021
2024-10-01,OUT00021,Independent Pharmacy,Upper Egypt,P0001,CardioSafe,Alpha Pharma,495,92981.01,Sell-in,T013
2024-10-01,OUT00006,Clinic,Delta,P0007,ArthroRelief,Eta Pharma,200,19929.39,Sell-in,T024
2024-10-01,OUT00048,Clinic,Cairo,P0008,Dermacare,Theta Pharma,891,130914.68,Sell-in,T016
2024-10-01,OUT00081,Clinic,Upper Egypt,P0002,GlucoMax,Beta Pharma,717,135813.15,Sell-in,T012
2024-10-01,OUT00027,Clinic,Cairo,P0003,Respira,Gamma Pharma,254,17046.26,Sell-in,T016
2024-10-01,OUT00109,Hospital,Cairo,P0002,GlucoMax,Beta Pharma,605,51166.5,Sell-in,T025
2024-10-01,OUT00007,Chain Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,573,71355.57,Sell-in,T009
2024-10-01,OUT00020,Hospital,Giza,P0009,LipiControl,Iota Pharma,787,26290.69,Sell-in,T010
2024-10-01,OUT00061,Clinic,Alexandria,P0009,LipiControl,Iota Pharma,838,32573.16,Sell-in,T027
2024-10-01,OUT00038,Independent Pharmacy,Upper Egypt,P0001,CardioSafe,Alpha Pharma,318,25708.6,Sell-in,T029
2024-10-01,OUT00018,Hospital,Giza,P0001,CardioSafe,Alpha Pharma,461,38008.01,Sell-in,T009
2024-10-01,OUT00014,Hospital,Cairo,P0003,Respira,Gamma Pharma,366,25857.05,Sell-in,T028
2024-10-01,OUT00085,Chain Pharmacy,Delta,P0005,Infecto,Epsilon Pharma,456,58281.0,Sell-in,T015
2024-10-01,OUT00112,Hospital,Cairo,P0005,Infecto,Epsilon Pharma,239,19428.21,Sell-in,T009
2024-10-01,OUT00106,Independent Pharmacy,Canal,P0006,NeuroCalm,Zeta Pharma,475,23823.15,Sell-in,T027
2024-10-01,OUT00117,Clinic,Alexandria,P0005,Infecto,Epsilon Pharma,26,771.84,Sell-in,T003
2024-10-01,OUT00107,Chain Pharmacy,Delta,P0003,Respira,Gamma Pharma,787,119135.71,Sell-in,T006
2024-10-01,OUT00004,Clinic,Delta,P0005,Infecto,Epsilon Pharma,670,88844.87,Sell-in,T010
2024-10-01,OUT00089,Hospital,Cairo,P0006,NeuroCalm,Zeta Pharma,581,50567.76,Sell-in,T010
2024-10-01,OUT00111,Independent Pharmacy,Alexandria,P0007,ArthroRelief,Eta Pharma,218,14021.14,Sell-in,T004
2024-10-01,OUT00091,Chain Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,776,72383.8,Sell-in,T014
2024-10-01,OUT00100,Clinic,Upper Egypt,P0002,GlucoMax,Beta Pharma,609,80758.49,Sell-in,T006
2024-10-01,OUT00083,Hospital,Giza,P0008,Dermacare,Theta Pharma,722,59137.04,Sell-in,T022
2024-11-01,OUT00046,Independent Pharmacy,Cairo,P0004,PainFree,Delta Pharma,328,20852.68,Sell-in,T013
2024-11-01,OUT00012,Clinic,Giza,P0004,PainFree,Delta Pharma,894,70983.2,Sell-in,T022
2024-11-01,OUT00075,Independent Pharmacy,Upper Egypt,P0004,PainFree,Delta Pharma,57,10302.32,Sell-in,T007
2024-11-01,OUT00011,Independent Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,608,16463.71,Sell-in,T007
2024-11-01,OUT00030,Independent Pharmacy,Cairo,P0010,GastroEase,Kappa Pharma,565,63177.18,Sell-in,T028
2024-11-01,OUT00102,Hospital,Giza,P0010,GastroEase,Kappa Pharma,679,25302.99,Sell-in,T021
2024-11-01,OUT00034,Chain Pharmacy,Delta,P0003,Respira,Gamma Pharma,737,83125.75,Sell-in,T006
2024-11-01,OUT00036,Hospital,Alexandria,P0002,GlucoMax,Beta Pharma,832,137584.95,Sell-in,T030
2024-11-01,OUT00015,Hospital,Upper Egypt,P0002,GlucoMax,Beta Pharma,56,2643.96,Sell-in,T009
2024-11-01,OUT00111,Independent Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,113,11981.24,Sell-in,T012
2024-11-01,OUT00069,Hospital,Giza,P0008,Dermacare,Theta Pharma,799,95735.18,Sell-in,T016
2024-11-01,OUT00006,Chain Pharmacy,Cairo,P0009,LipiControl,Iota Pharma,138,20357.58,Sell-in,T003
2024-11-01,OUT00063,Hospital,Canal,P0002,GlucoMax,Beta Pharma,835,49278.87,Sell-in,T013
2024-11-01,OUT00045,Hospital,Alexandria,P0002,GlucoMax,Beta Pharma,899,63455.24,Sell-in,T022
2024-11-01,OUT00051,Clinic,Giza,P0002,GlucoMax,Beta Pharma,217,14154.2,Sell-in,T015
2024-11-01,OUT00008,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,587,95486.35,Sell-in,T001
2024-11-01,OUT00076,Clinic,Upper Egypt,P0007,ArthroRelief,Eta Pharma,57,2176.01,Sell-in,T023
2024-11-01,OUT00004,Hospital,Giza,P0010,GastroEase,Kappa Pharma,578,88397.09,Sell-in,T007
2024-11-01,OUT00108,Independent Pharmacy,Canal,P0009,LipiControl,Iota Pharma,279,10120.48,Sell-in,T017
2024-11-01,OUT00112,Hospital,Delta,P0006,NeuroCalm,Zeta Pharma,582,75692.6,Sell-in,T018
2024-11-01,OUT00044,Clinic,Giza,P0008,Dermacare,Theta Pharma,217,20306.41,Sell-in,T009
2024-11-01,OUT00089,Independent Pharmacy,Alexandria,P0002,GlucoMax,Beta Pharma,693,97982.27,Sell-in,T024
2024-11-01,OUT00097,Hospital,Upper Egypt,P0007,ArthroRelief,Eta Pharma,109,7878.06,Sell-in,T008
2024-11-01,OUT00080,Independent Pharmacy,Alexandria,P0010,GastroEase,Kappa Pharma,856,94053.09,Sell-in,T015
2024-11-01,OUT00059,Chain Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,330,9553.11,Sell-in,T002
2024-11-01,OUT00054,Independent Pharmacy,Delta,P0005,Infecto,Epsilon Pharma,496,75605.85,Sell-in,T016
2024-11-01,OUT00117,Clinic,Cairo,P0010,GastroEase,Kappa Pharma,496,44324.55,Sell-in,T018
2024-11-01,OUT00078,Chain Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,123,13338.97,Sell-in,T017
2024-11-01,OUT00081,Chain Pharmacy,Alexandria,P0006,NeuroCalm,Zeta Pharma,535,47603.76,Sell-in,T024
2024-11-01,OUT00073,Hospital,Cairo,P0004,PainFree,Delta Pharma,422,58770.15,Sell-in,T011
2024-11-01,OUT00096,Chain Pharmacy,Delta,P0001,CardioSafe,Alpha Pharma,662,54560.86,Sell-in,T002
2024-11-01,OUT00082,Hospital,Giza,P0009,LipiControl,Iota Pharma,833,22527.03,Sell-in,T017
2024-11-01,OUT00032,Hospital,Delta,P0002,GlucoMax,Beta Pharma,431,17757.48,Sell-in,T001
2024-11-01,OUT00013,Chain Pharmacy,Upper Egypt,P0003,Respira,Gamma Pharma,662,51151.1,Sell-in,T021
2024-11-01,OUT00104,Chain Pharmacy,Cairo,P0003,Respira,Gamma Pharma,52,2547.15,Sell-in,T013
2024-11-01,OUT00109,Chain Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,446,38160.04,Sell-in,T020
2024-11-01,OUT00040,Chain Pharmacy,Alexandria,P0007,ArthroRelief,Eta Pharma,28,1876.22,Sell-in,T026
2024-11-01,OUT00070,Independent Pharmacy,Upper Egypt,P0004,PainFree,Delta Pharma,743,82689.22,Sell-in,T022
2024-11-01,OUT00087,Chain Pharmacy,Canal,P0010,GastroEase,Kappa Pharma,567,106926.25,Sell-in,T028
2024-11-01,OUT00024,Independent Pharmacy,Alexandria,P0005,Infecto,Epsilon Pharma,741,86693.78,Sell-in,T022
2024-11-01,OUT00035,Independent Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,254,30107.88,Sell-in,T030
2024-11-01,OUT00079,Clinic,Alexandria,P0005,Infecto,Epsilon Pharma,722,129745.02,Sell-in,T014
2024-11-01,OUT00118,Clinic,Upper Egypt,P0004,PainFree,Delta Pharma,220,6623.82,Sell-in,T023
2024-11-01,OUT00099,Clinic,Giza,P0002,GlucoMax,Beta Pharma,690,98757.17,Sell-in,T025
2024-11-01,OUT00029,Hospital,Alexandria,P0008,Dermacare,Theta Pharma,778,49624.32,Sell-in,T013
2024-11-01,OUT00019,Hospital,Upper Egypt,P0008,Dermacare,Theta Pharma,740,120942.48,Sell-in,T011
2024-11-01,OUT00041,Clinic,Canal,P0008,Dermacare,Theta Pharma,802,60192.17,Sell-in,T024
2024-11-01,OUT00106,Chain Pharmacy,Canal,P0001,CardioSafe,Alpha Pharma,170,9708.27,Sell-in,T018
2024-11-01,OUT00085,Independent Pharmacy,Cairo,P0009,LipiControl,Iota Pharma,184,33756.96,Sell-in,T029
2024-11-01,OUT00074,Clinic,Giza,P0007,ArthroRelief,Eta Pharma,374,52884.26,Sell-in,T004
2024-11-01,OUT00002,Chain Pharmacy,Cairo,P0004,PainFree,Delta Pharma,475,83015.73,Sell-in,T028
2024-11-01,OUT00010,Hospital,Canal,P0007,ArthroRelief,Eta Pharma,889,64098.8,Sell-in,T018
2024-11-01,OUT00038,Hospital,Upper Egypt,P0007,ArthroRelief,Eta Pharma,754,110273.37,Sell-in,T027
2024-11-01,OUT00113,Hospital,Delta,P0001,CardioSafe,Alpha Pharma,598,112636.53,Sell-in,T024
2024-11-01,OUT00084,Clinic,Delta,P0003,Respira,Gamma Pharma,635,119085.24,Sell-in,T017
2024-11-01,OUT00043,Hospital,Giza,P0006,NeuroCalm,Zeta Pharma,765,143080.96,Sell-in,T005
2024-11-01,OUT00065,Clinic,Delta,P0002,GlucoMax,Beta Pharma,730,102427.64,Sell-in,T019
2024-11-01,OUT00047,Hospital,Upper Egypt,P0010,GastroEase,Kappa Pharma,24,1522.99,Sell-in,T025
2024-11-01,OUT00048,Chain Pharmacy,Upper Egypt,P0009,LipiControl,Iota Pharma,190,34997.52,Sell-in,T030
2024-11-01,OUT00031,Chain Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,702,41023.68,Sell-in,T027
2024-11-01,OUT00055,Clinic,Canal,P0003,Respira,Gamma Pharma,817,119909.36,Sell-in,T010
2024-11-01,OUT00026,Independent Pharmacy,Giza,P0002,GlucoMax,Beta Pharma,356,50726.63,Sell-in,T016
2024-11-01,OUT00058,Clinic,Canal,P0005,Infecto,Epsilon Pharma,440,21206.47,Sell-in,T021
2024-11-01,OUT00021,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,394,47146.32,Sell-in,T011
2024-11-01,OUT00033,Clinic,Alexandria,P0005,Infecto,Epsilon Pharma,130,19282.93,Sell-in,T028
2024-11-01,OUT00053,Independent Pharmacy,Canal,P0005,Infecto,Epsilon Pharma,660,26232.09,Sell-in,T026
2024-11-01,OUT00061,Chain Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,857,142582.79,Sell-in,T026
2024-11-01,OUT00037,Hospital,Giza,P0010,GastroEase,Kappa Pharma,267,33092.66,Sell-in,T012
2024-11-01,OUT00100,Independent Pharmacy,Canal,P0004,PainFree,Delta Pharma,627,115002.39,Sell-in,T002
2024-11-01,OUT00062,Clinic,Giza,P0001,CardioSafe,Alpha Pharma,786,78748.01,Sell-in,T016
2024-11-01,OUT00091,Chain Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,279,17539.2,Sell-in,T030
2024-11-01,OUT00101,Chain Pharmacy,Canal,P0009,LipiControl,Iota Pharma,578,19700.89,Sell-in,T007
2024-11-01,OUT00027,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,554,32549.75,Sell-in,T029
2024-11-01,OUT00068,Independent Pharmacy,Upper Egypt,P0009,LipiControl,Iota Pharma,442,78984.81,Sell-in,T017
2024-11-01,OUT00028,Chain Pharmacy,Giza,P0009,LipiControl,Iota Pharma,723,46113.98,Sell-in,T003
2024-11-01,OUT00016,Independent Pharmacy,Alexandria,P0006,NeuroCalm,Zeta Pharma,743,104512.5,Sell-in,T005
2024-11-01,OUT00018,Hospital,Delta,P0001,CardioSafe,Alpha Pharma,757,23783.94,Sell-in,T024
2024-11-01,OUT00001,Chain Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,250,46982.05,Sell-in,T027
2024-11-01,OUT00090,Independent Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,166,28479.08,Sell-in,T023
2024-11-01,OUT00119,Chain Pharmacy,Canal,P0001,CardioSafe,Alpha Pharma,50,6877.24,Sell-in,T004
2024-12-01,OUT00044,Independent Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,828,127880.13,Sell-in,T029
2024-12-01,OUT00020,Clinic,Cairo,P0006,NeuroCalm,Zeta Pharma,42,2894.91,Sell-in,T028
2024-12-01,OUT00071,Independent Pharmacy,Cairo,P0003,Respira,Gamma Pharma,893,70660.38,Sell-in,T015
