Date,Country,Region,Therapeutic_Area,Product_ID,Brand,Manufacturer,Sales_Value,Sales_Units,Market_Share_%
2024-11-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,242374.87,7366,100.0
2024-11-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,426909.22,8300,100.0
2024-11-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,79218.5,995,100.0
2024-11-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,1681324.14,7830,100.0
2024-11-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,447449.84,3695,100.0
2024-11-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,80494.46,1304,100.0
2024-11-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,358652.75,6740,100.0
2024-11-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,202333.76,1741,100.0
2024-11-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,142963.46,951,100.0
2024-11-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,1019401.85,6359,100.0
2024-11-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,476484.97,2648,100.0
2024-11-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,1036138.76,6701,100.0
2024-11-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,278840.29,2439,100.0
2024-11-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,204661.6,2079,100.0
2024-11-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,433835.29,3512,100.0
2024-11-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,261148.74,2773,100.0
2024-11-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,227437.29,2300,100.0
2024-11-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,920812.47,5065,100.0
2024-11-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,60503.01,1063,100.0
2024-11-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,48835.41,1536,100.0
2024-11-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,934315.79,5992,100.0
2024-11-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,711260.67,7914,100.0
2024-11-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,537890.09,5743,100.0
2024-11-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,1147387.53,8572,100.0
2024-11-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,931645.56,4815,100.0
2024-11-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,309949.16,8034,100.0
2024-11-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,732869.89,8554,100.0
2024-11-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,331182.06,6700,100.0
2024-11-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,284894.65,5116,100.0
2024-11-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,876851.59,5261,100.0
2024-11-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,1680437.0,7935,100.0
2024-11-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,373696.67,8512,100.0
2024-11-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,1336132.78,6321,100.0
2024-11-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,589252.97,8712,100.0
2024-11-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,341162.69,3956,100.0
2024-11-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,218572.95,3659,100.0
2024-11-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,688419.41,5855,100.0
2024-11-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,379562.75,2955,100.0
2024-11-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,268102.55,1966,100.0
2024-11-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,60694.18,932,100.0
2024-12-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,96108.15,1324,100.0
2024-12-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,402298.93,3297,100.0
2024-12-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,902224.65,4607,100.0
2024-12-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,510286.42,4775,100.0
2024-12-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,142384.05,1485,100.0
2024-12-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,674016.16,3707,100.0
2024-12-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,773706.66,3670,100.0
2024-12-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,134311.04,923,100.0
2024-12-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,305336.32,6713,100.0
2024-12-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,85191.6,953,100.0
2024-12-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,315637.68,8041,100.0
2024-12-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,1123685.58,8898,100.0
2024-12-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,263850.34,3597,100.0
2024-12-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,357877.52,5097,100.0
2024-12-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,289876.15,1351,100.0
2024-12-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,671195.62,7195,100.0
2024-12-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,600583.67,3184,100.0
2024-12-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,169937.72,1365,100.0
2024-12-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,72760.25,1834,100.0
2024-12-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,671903.38,3450,100.0
2024-12-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,1032790.07,8236,100.0
2024-12-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,1041446.05,4984,100.0
2024-12-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,1062311.73,5190,100.0
2024-12-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,1046667.83,4941,100.0
2024-12-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,313450.96,2101,100.0
2024-12-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,436244.82,5848,100.0
2024-12-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,183454.12,2209,100.0
2024-12-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1304311.53,6413,100.0
2024-12-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,497938.55,8247,100.0
2024-12-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,501455.23,7245,100.0
2024-12-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,832021.96,4986,100.0
2024-12-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,334285.37,3410,100.0
2024-12-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,85549.81,2017,100.0
2024-12-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,98100.86,2298,100.0
2024-12-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,739621.17,4653,100.0
2024-12-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,466291.66,3494,100.0
2024-12-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1244568.04,7978,100.0
2024-12-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,81576.32,2150,100.0
2024-12-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,655797.69,7357,100.0
2024-12-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,1240392.91,8467,100.0
2024-12-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,102447.73,1329,100.0
2024-12-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,623497.13,5102,100.0
2024-12-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,170564.95,5057,100.0
2024-12-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,217774.59,2022,100.0
2024-12-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,249369.48,4302,100.0
2024-12-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,1259389.18,7221,100.0
2024-12-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1757886.68,8059,100.0
2024-12-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,264388.99,2161,100.0
2024-12-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,390202.29,5851,100.0
2024-12-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,545236.48,3304,100.0
2024-12-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,1468042.23,8793,100.0
2024-12-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,339021.6,4879,100.0
2024-12-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,559818.07,3438,100.0
2024-12-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,151384.0,4219,100.0
2024-12-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,378022.87,3207,100.0
2024-12-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,436900.26,3248,100.0
2024-12-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1075941.43,5184,100.0
2024-12-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1651440.24,7871,100.0
2024-12-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,743634.95,6843,100.0
2024-12-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,668821.4,6504,100.0
2025-01-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,870097.0,8203,100.0
2025-01-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,106891.8,2700,100.0
2025-01-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,461858.62,3916,100.0
2025-01-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,532942.13,5744,100.0
2025-01-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,905233.41,4352,100.0
2025-01-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,355983.56,3119,100.0
2025-01-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,227935.88,1604,100.0
2025-01-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,92281.31,877,100.0
2025-01-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,341919.15,3476,100.0
2025-01-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,625960.99,5115,100.0
2025-01-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,336915.86,7468,100.0
2025-01-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,407379.05,4996,100.0
2025-01-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,655810.93,6950,100.0
2025-01-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,246517.69,6352,100.0
2025-01-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,306151.29,2300,100.0
2025-01-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,678628.83,8605,100.0
2025-01-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,830818.5,5569,100.0
2025-01-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,308683.02,2778,100.0
2025-01-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,468404.79,3966,100.0
2025-01-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,201673.83,4374,100.0
2025-01-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,1076225.31,6843,100.0
2025-01-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,1155915.9,7060,100.0
2025-01-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,1097004.57,5991,100.0
2025-01-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,641260.57,4996,100.0
2025-01-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,318549.28,3022,100.0
2025-01-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,511929.18,6418,100.0
2025-01-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,265462.35,4354,100.0
2025-01-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,309715.37,1642,100.0
2025-01-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,558142.94,4918,100.0
2025-01-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,162874.94,981,100.0
2025-01-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,1647261.43,7977,100.0
2025-01-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,605041.21,3051,100.0
2025-01-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,169868.26,2619,100.0
2025-01-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,787422.64,4405,100.0
2025-01-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,1673780.71,8525,100.0
2025-01-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,337016.14,5653,100.0
2025-01-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,761335.14,3665,100.0
2025-01-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,340197.81,3877,100.0
2025-01-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,412616.32,7083,100.0
2025-01-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,1627531.72,8995,100.0
2025-01-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,143629.37,2492,100.0
2025-01-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,146371.57,1093,100.0
2025-01-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,752558.1,4113,100.0
2025-01-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,263320.65,7105,100.0
2025-01-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,971396.01,6134,100.0
2025-01-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,198050.11,3520,100.0
2025-01-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,488999.3,2289,100.0
2025-01-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1637283.39,7747,100.0
2025-01-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,703704.71,7135,100.0
2025-01-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,1100146.88,5038,100.0
2025-01-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,549355.39,6968,100.0
2025-01-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,290711.38,7367,100.0
2025-01-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,306264.7,5146,100.0
2025-01-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,255589.71,1375,100.0
2025-01-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,1555379.1,7106,100.0
2025-01-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,304085.53,6773,100.0
2025-01-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,241527.01,3911,100.0
2025-01-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,530144.33,5151,100.0
2025-01-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,115163.2,1049,100.0
2025-01-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,608474.51,3040,100.0
2025-02-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,252516.55,1177,100.0
2025-02-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,932997.78,5290,100.0
2025-02-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,524823.46,5690,100.0
2025-02-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,914812.08,7850,100.0
2025-02-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,923048.1,7930,100.0
2025-02-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,284349.62,3834,100.0
2025-02-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1222098.82,7244,100.0
2025-02-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,122655.45,1528,100.0
2025-02-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,828477.89,3924,100.0
2025-02-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,607283.41,5248,100.0
2025-02-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,442549.59,4390,100.0
2025-02-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,95185.81,2462,100.0
2025-02-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,62205.97,1457,100.0
2025-02-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,847784.79,6006,100.0
2025-02-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,818134.88,8014,100.0
2025-02-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,515220.48,4230,100.0
2025-02-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1011154.31,5467,100.0
2025-02-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,550386.23,8286,100.0
2025-02-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,637474.34,3039,100.0
2025-02-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,1265853.21,8503,100.0
2025-02-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,82122.35,810,100.0
2025-02-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,132485.18,858,100.0
2025-02-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,640223.94,5954,100.0
2025-02-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,1119582.21,7533,100.0
2025-02-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,273521.5,3204,100.0
2025-02-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,129547.3,1670,100.0
2025-02-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,411496.45,3133,100.0
2025-02-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,460279.5,4856,100.0
2025-02-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,1443768.78,8183,100.0
2025-02-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,820023.98,5639,100.0
2025-02-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,1783178.66,8144,100.0
2025-02-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,1377651.67,8910,100.0
2025-02-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,673890.59,4541,100.0
2025-02-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,278602.89,3905,100.0
2025-02-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,555581.73,6544,100.0
2025-02-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,297876.24,3119,100.0
2025-02-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,78521.32,1188,100.0
2025-02-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,612890.36,6383,100.0
2025-02-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,1233697.9,7940,100.0
2025-02-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,533994.54,6992,100.0
2025-02-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,631307.43,4506,100.0
2025-02-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,1419306.08,6571,100.0
2025-02-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,501435.7,4683,100.0
2025-02-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,195823.62,2345,100.0
2025-02-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,93844.47,2126,100.0
2025-02-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,325458.75,2767,100.0
2025-02-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,418724.22,4172,100.0
2025-02-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,460520.07,2870,100.0
2025-02-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,1059834.32,6619,100.0
2025-02-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,330294.81,3710,100.0
2025-02-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,598090.39,2785,100.0
2025-02-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,131606.95,1024,100.0
2025-02-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,1527326.08,8551,100.0
2025-02-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,655887.66,3309,100.0
2025-02-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,444953.91,5898,100.0
2025-02-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,901155.05,7955,100.0
2025-02-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,488799.03,2297,100.0
2025-02-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,368705.89,2342,100.0
2025-02-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,326148.18,2838,100.0
2025-02-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,390182.15,4503,100.0
2025-03-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,1452333.14,6669,100.0
2025-03-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,256290.4,2777,100.0
2025-03-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,226516.06,3308,100.0
2025-03-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,339894.47,8581,100.0
2025-03-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,562216.35,3090,100.0
2025-03-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,123230.43,2572,100.0
2025-03-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,450957.82,3859,100.0
2025-03-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,484484.51,4375,100.0
2025-03-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,1300820.29,7600,100.0
2025-03-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,232519.61,6531,100.0
2025-03-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,323322.14,5093,100.0
2025-03-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,236781.31,4528,100.0
2025-03-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,1190279.17,8459,100.0
2025-03-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,1902362.27,8812,100.0
2025-03-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,747200.54,3887,100.0
2025-03-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,550484.14,8741,100.0
2025-03-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,547704.57,5161,100.0
2025-03-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1143074.46,8103,100.0
2025-03-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,991507.38,6174,100.0
2025-03-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,205168.83,4448,100.0
2025-03-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,69027.96,1693,100.0
2025-03-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,599990.43,4046,100.0
2025-03-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,575123.43,3573,100.0
2025-03-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,185582.82,1386,100.0
2025-03-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,96442.76,3091,100.0
2025-03-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,285129.48,1490,100.0
2025-03-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,121561.95,949,100.0
2025-03-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1233240.88,7715,100.0
2025-03-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,1019012.12,5199,100.0
2025-03-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,828996.9,6649,100.0
2025-03-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,552168.09,3734,100.0
2025-03-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,154962.19,4636,100.0
2025-03-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,1125807.96,6437,100.0
2025-03-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,412788.51,6258,100.0
2025-03-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,89771.33,925,100.0
