Date,Country,Region,Product_ID,Brand,Molecule,Manufacturer,ATC_Code,Therapeutic_Area,Dosage_Form,Strength,Pack_Size,Units,Standard_Units,Sales_Value,Channel,Currency,Market_Share_%,Value_Growth_%
2024-08-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7444,9744.0,1334613.36,Chain Pharmacy,EGP,22.169005182611702,259.7710255296313
2024-08-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8466,15106.0,714761.25,Chain Pharmacy,EGP,11.26717589496193,-14.02123586113657
2024-08-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8492,14408.0,860133.24,Chain Pharmacy,EGP,10.040576181336057,70.48783503028675
2024-08-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7348,12014.0,1089706.26,Chain Pharmacy,EGP,15.632730927061726,1535.35654454764
2024-08-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7225,15800.0,643283.7,Independent Pharmacy,EGP,12.113903079250466,28.55536381120576
2024-08-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6670,13550.0,843392.01,Hospital,EGP,15.800931237847463,235.68946130087545
2024-08-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7693,13378.0,686769.78,Hospital,EGP,11.407800392527989,-35.6586081398309
2024-08-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7285,14691.0,1199770.97,Hospital,EGP,18.912651675869522,410.8902437445729
2024-08-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7532,12203.0,517256.09,Independent Pharmacy,EGP,6.038075190426335,226.3943088356124
2024-08-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,6825,14941.0,1467126.5,Chain Pharmacy,EGP,21.04713412443994,173.02850359764523
2024-08-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,5372,8218.0,647487.75,Chain Pharmacy,EGP,12.193071033048025,-51.5437365004657
2024-08-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1675,2192.0,175065.18,Independent Pharmacy,EGP,3.279842396564071,-0.19809857520555196
2024-08-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7539,14200.0,367725.93,Chain Pharmacy,EGP,6.10822451826101,83.92912430601287
2024-08-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,6000,12524.0,745106.69,Hospital,EGP,11.745527806302974,114.1240452476743
2024-08-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5980,11341.0,1048825.5,Independent Pharmacy,EGP,12.243233773499883,1315.2274665116179
2024-08-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5837,12317.0,284476.88,Chain Pharmacy,EGP,4.081054393511539,-84.47500907194305
2024-08-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8206,17346.0,892867.34,Hospital,EGP,16.81390095752181,43.72364812453255
2024-08-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2190,2936.0,125057.71,Hospital,EGP,2.3429535175139597,-90.24401860054897
2024-08-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1404,2948.0,78812.14,Independent Pharmacy,EGP,1.3091332609713415,-76.0040762429146
2024-08-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,3167,5959.0,101346.96,Hospital,EGP,1.5975880403976448,-60.480011274160695
2024-08-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8088,15640.0,1591290.63,Hospital,EGP,18.575581147359504,1153.2865236369512
2024-08-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8580,15352.0,1285404.09,Chain Pharmacy,EGP,18.440176962473018,411.2493755073351
2024-08-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5803,9699.0,540365.56,Chain Pharmacy,EGP,10.175815151549624,-55.973994387320516
2024-08-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4362,6740.0,841759.12,Independent Pharmacy,EGP,15.770339078681797,6.274602998430168
2024-08-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4009,5911.0,706787.68,Independent Pharmacy,EGP,11.740313869573509,183.55566710401652
2024-08-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7969,11372.0,984718.95,Independent Pharmacy,EGP,15.522668047200689,9.055289934748156
2024-08-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,1261,1881.0,134717.37,Independent Pharmacy,EGP,1.5725935861218856,-76.30507258815025
2024-08-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5327,7574.0,285866.63,Chain Pharmacy,EGP,4.100991498218897,19.376045993413804
2024-08-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5774,11205.0,1142505.18,Chain Pharmacy,EGP,21.51491949518013,145.15937003447235
2024-08-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,945,1786.0,50120.94,Chain Pharmacy,EGP,0.9390147370690392,-94.67230326126734
2024-08-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3860,5911.0,547243.56,Chain Pharmacy,EGP,9.090157255574663,90.86589647897891
2024-08-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7127,11157.0,1020411.41,Hospital,EGP,16.085307984583828,182.13486387850088
2024-08-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6978,9578.0,1245775.86,Hospital,EGP,14.542290479553428,683.9670040282135
2024-08-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,2911,5203.0,614424.91,Independent Pharmacy,EGP,8.814429764691006,317.29667374923895
2024-08-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3005,4456.0,210552.79,Chain Pharmacy,EGP,3.964994124871774,-72.83754680333124
2024-08-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3102,4455.0,306199.94,Hospital,EGP,5.736649315628468,-72.21886238541832
2024-08-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7016,11554.0,1506545.32,Chain Pharmacy,EGP,25.02493381822538,186.40033421809017
2024-08-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4403,7262.0,174478.0,Independent Pharmacy,EGP,2.750392968003187,-85.77617188490049
2024-08-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6712,9832.0,1363101.23,Independent Pharmacy,EGP,15.911862379237759,917.4820212783507
2024-08-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4657,8349.0,1000044.81,Chain Pharmacy,EGP,14.346463816528471,547.3815238082661
2024-08-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4417,7967.0,502406.99,Chain Pharmacy,EGP,9.461003882420709,-48.03294074062704
2024-08-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6430,11208.0,968528.39,Independent Pharmacy,EGP,18.145358636125934,-15.563926381852822
2024-08-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,2078,3170.0,113369.91,Chain Pharmacy,EGP,1.8831657150069459,-90.83373581811168
2024-08-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,1188,1847.0,223109.38,Chain Pharmacy,EGP,3.5169962393399223,-43.67408565501128
2024-09-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5929,9998.0,213236.98,Chain Pharmacy,EGP,3.997485485279696,-40.84605378030945
2024-09-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5817,10773.0,553216.37,Chain Pharmacy,EGP,6.163313601308908,22.30987208892823
2024-09-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2690,4426.0,321398.06,Chain Pharmacy,EGP,5.789474233145419,346.4363565295045
2024-09-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7968,15117.0,291054.35,Hospital,EGP,3.603572850514168,44.76464172617154
2024-09-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4325,6815.0,307196.63,Independent Pharmacy,EGP,4.79601489629842,-38.54985631670599
2024-09-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7110,11853.0,343202.66,Hospital,EGP,3.985582332689631,12.991658468634459
2024-09-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2949,5393.0,130958.69,Independent Pharmacy,EGP,2.4550406896882673,-87.56584490283413
2024-09-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6976,13352.0,1032197.85,Chain Pharmacy,EGP,11.49958568316916,348.4289358127511
2024-09-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2576,4778.0,428620.96,Chain Pharmacy,EGP,7.720924027064922,26.551298821987857
2024-09-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,5662,10204.0,1176546.42,Independent Pharmacy,EGP,14.566938224704904,-18.182318873753577
2024-09-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6413,12914.0,1070966.05,Chain Pharmacy,EGP,16.720135013297114,500.32610904935933
2024-09-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4852,8830.0,212331.82,Hospital,EGP,2.4657907676468325,-75.76958440531814
2024-09-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8381,16542.0,1222007.3,Chain Pharmacy,EGP,22.908580137722037,211.9138934934768
2024-09-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8995,12654.0,1820256.14,Independent Pharmacy,EGP,20.279243409821827,597.0611785393115
2024-09-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4649,6765.0,504541.73,Independent Pharmacy,EGP,9.088515796833413,57.601354591086576
2024-09-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,1846,3633.0,159941.31,Independent Pharmacy,EGP,1.9802492640693063,-58.82288002837732
2024-09-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5709,8661.0,842071.37,Hospital,EGP,13.146585736524576,-36.90521950117449
2024-09-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8469,12134.0,1609097.8,Chain Pharmacy,EGP,18.68631135682268,125.12381581961809
2024-09-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1916,3559.0,260537.45,Hospital,EGP,4.884212272874923,-69.70964056684986
2024-09-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4507,7631.0,619117.68,Independent Pharmacy,EGP,6.897511760099971,-43.18490195697324
2024-09-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1304,2385.0,69091.04,Hospital,EGP,1.2445650599795763,-89.25963148141327
2024-09-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8027,13334.0,1254066.64,Hospital,EGP,15.526723777327241,48.69320851166232
2024-09-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6441,12462.0,1070006.46,Chain Pharmacy,EGP,16.705153703331767,55.80278736201816
2024-09-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1381,2950.0,163153.59,Chain Pharmacy,EGP,1.894688304044286,-86.40127206945172
2024-09-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2641,5092.0,393341.97,Hospital,EGP,7.373856147401457,-23.95604854067548
2024-09-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8818,13488.0,442531.72,Chain Pharmacy,EGP,4.930189916264816,-69.83683956359592
2024-09-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,3209,4911.0,584772.74,Hospital,EGP,10.533749676260788,-9.68589907685512
2024-09-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7958,10449.0,1366575.63,Hospital,EGP,16.919708770689372,680.609616372599
2024-09-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7029,12460.0,620727.88,Hospital,EGP,9.69092714014388,68.80177038372028
2024-09-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8680,11554.0,1425782.53,Hospital,EGP,16.55748723458473,91.35280210676946
2024-09-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7266,9460.0,463585.98,Independent Pharmacy,EGP,8.690698143582615,-55.79951288369705
2024-09-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2331,4899.0,118104.91,Hospital,EGP,1.3157918631083974,-58.48347675916581
2024-09-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,4943,10546.0,154632.32,Hospital,EGP,2.7854549969949947,-82.68137795251867
2024-09-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8194,14858.0,1180371.33,Independent Pharmacy,EGP,14.614294815773412,843.86130211404
2024-09-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1864,3462.0,224949.71,Hospital,EGP,3.5119596203838874,185.42520225944887
2024-09-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,3247,4786.0,631435.96,Hospital,EGP,7.332810317964658,523.0438091088276
2024-09-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,3520,7697.0,382624.46,Independent Pharmacy,EGP,7.1729384141671,-75.9550862182856
2024-09-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5173,11284.0,613404.46,Hospital,EGP,6.833861498750564,-52.27925095523853
2024-09-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4918,9403.0,860858.94,Chain Pharmacy,EGP,15.507002909422907,59.310474931081814
2024-09-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5978,12463.0,1025925.4,Hospital,EGP,12.70208439795828,21.8787388962296
2024-09-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2753,5433.0,354810.79,Independent Pharmacy,EGP,5.539376633810762,-49.79952253836684
2024-09-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8819,15218.0,1893897.35,Chain Pharmacy,EGP,21.99366350507805,92.32871978344686
2024-09-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,2504,5373.0,366660.16,Hospital,EGP,6.87366078637172,172.16992136945666
2024-09-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7001,12547.0,1349035.0,Independent Pharmacy,EGP,15.029428294288842,371.9106248952527
2024-09-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,6745,14178.0,520771.59,Hospital,EGP,9.38087087911847,-54.41844823845787
2024-09-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3907,6708.0,200385.17,Chain Pharmacy,EGP,2.4809887165667384,299.80329578814764
2024-09-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3951,5440.0,789148.81,Independent Pharmacy,EGP,12.320348202244833,44.204311878973954
2024-09-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,6456,12759.0,813076.37,Independent Pharmacy,EGP,9.442184438195838,-20.318769269739946
2024-09-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6929,10415.0,1089839.8,Chain Pharmacy,EGP,20.430878273459545,-12.51718427101325
2024-09-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5086,9649.0,754360.84,Hospital,EGP,8.40423869862494,22.77510688816311
2024-09-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3446,7110.0,550436.04,Hospital,EGP,9.915228706030774,161.42424424772526
2024-09-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3430,6201.0,561978.87,Hospital,EGP,6.957916274038273,83.53330506857708
2024-09-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5129,6842.0,436273.07,Independent Pharmacy,EGP,6.81118195396168,-71.04149047437882
2024-09-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5677,9898.0,1093516.62,Hospital,EGP,12.698912418611444,526.7361042652942
2024-09-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6204,11798.0,811484.99,Independent Pharmacy,EGP,15.21264964945264,-40.46773840854064
2024-09-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8975,16625.0,1673731.89,Hospital,EGP,18.646835274562584,67.3656893434605
2024-09-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8229,11322.0,1556297.09,Independent Pharmacy,EGP,28.03421371514874,209.76820008017808
2024-09-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4634,9403.0,859982.02,Hospital,EGP,10.647522908358294,-11.207350359652335
2024-09-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,7588,16553.0,689096.85,Independent Pharmacy,EGP,10.758317100003074,507.83046400936536
2024-09-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8159,14497.0,425609.81,Independent Pharmacy,EGP,4.942569324361853,90.76284914601081
2024-10-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,8817,19230.0,1154340.96,Chain Pharmacy,EGP,13.281877906349711,441.34182541883683
2024-10-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1840,2646.0,379992.77,Chain Pharmacy,EGP,5.810805879591074,-31.31208861371907
2024-10-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7395,16266.0,1625135.94,Chain Pharmacy,EGP,20.664903481979447,405.64584615103155
2024-10-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7703,12928.0,1067169.18,Hospital,EGP,30.028663400842653,266.6563238103124
2024-10-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2386,4967.0,477002.36,Independent Pharmacy,EGP,10.350475746956832,55.27590911397693
2024-10-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7240,11209.0,1533934.34,Chain Pharmacy,EGP,23.099087114366128,346.94710116757255
2024-10-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,3261,5252.0,228103.24,Chain Pharmacy,EGP,2.6245619697344758,74.17953707386657
2024-10-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,5310,8149.0,974490.43,Independent Pharmacy,EGP,14.901795947984048,-5.590732435646895
2024-10-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,5650,10687.0,314657.05,Hospital,EGP,4.001116096278309,-26.58850607772425
2024-10-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,5389,7380.0,320831.24,Hospital,EGP,9.027746954269206,-72.7311022713409
2024-10-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1565,2836.0,52288.0,Independent Pharmacy,EGP,1.1345974805174524,-95.11767903380317
2024-10-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6966,12104.0,1389038.02,Hospital,EGP,20.91713406008411,554.1826938609578
2024-10-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7483,10036.0,753776.33,Independent Pharmacy,EGP,8.672970578603023,-38.31654442653494
2024-10-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8520,12334.0,360399.81,Independent Pharmacy,EGP,5.511192581247022,-80.20059913106515
2024-10-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5042,8004.0,1036369.42,Hospital,EGP,13.178266204595182,105.40806803036888
2024-10-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3062,4960.0,586958.52,Hospital,EGP,16.516200202986344,266.98368920449633
2024-10-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7696,11858.0,1346084.57,Hospital,EGP,29.20869342268625,59.85397651032833
2024-10-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,1781,2808.0,240713.24,Chain Pharmacy,EGP,3.6248331857159677,-85.04048417690957
2024-10-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7291,11684.0,1346406.77,Chain Pharmacy,EGP,15.49179224431461,416.7805127439452
2024-10-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7779,12774.0,1520805.22,Independent Pharmacy,EGP,23.25597909162534,145.64073505379457
