Month,HCP_ID,Product_ID,Brand,Specialty,Territory,Channel,Touches,Promotional_Spend,Engagement_Rate
2024-07-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Field Call,10,616.49,0.254
2024-07-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Event,3,332.88,0.383
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Event,14,2794.09,0.199
2024-07-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Field Call,4,455.32,0.404
2024-07-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Event,4,256.45,0.251
2024-07-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Event,11,1845.11,0.084
2024-07-01,HCP0001,P0006,NeuroCalm,Cardiology,Cairo East,Email,6,1343.7,0.345
2024-07-01,HCP0001,P0002,GlucoMax,Cardiology,Cairo East,Email,9,845.61,0.087
2024-07-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Sample,6,264.29,0.19
2024-07-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Field Call,1,137.76,0.257
2024-07-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Email,5,721.67,0.412
2024-07-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Event,0,0.0,0.38
2024-07-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Email,7,1015.6,0.24
2024-07-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Field Call,1,182.71,0.269
2024-07-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Field Call,13,977.61,0.311
2024-07-01,HCP0008,P0004,PainFree,GP,Giza,Event,14,351.54,0.31
2024-07-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Sample,10,842.1,0.444
2024-07-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Event,4,1358.66,0.087
2024-07-01,HCP0008,P0009,LipiControl,GP,Giza,Digital,10,2585.57,0.288
2024-07-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Event,9,842.9,0.347
2024-07-01,HCP0008,P0003,Respira,GP,Giza,Digital,0,0.0,0.235
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Email,0,0.0,0.144
2024-07-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Email,9,1909.31,0.329
2024-07-01,HCP0008,P0001,CardioSafe,GP,Giza,Field Call,14,1762.11,0.125
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Email,0,0.0,0.103
2024-07-01,HCP0003,P0003,Respira,Endocrinology,Giza,Sample,1,125.89,0.416
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Digital,13,584.77,0.405
2024-07-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,10,3138.27,0.299
2024-07-01,HCP0008,P0010,GastroEase,GP,Giza,Digital,14,1672.82,0.219
2024-07-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Email,0,0.0,0.145
2024-07-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Digital,1,26.23,0.376
2024-07-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Digital,9,1775.16,0.254
2024-07-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Event,7,1738.77,0.134
2024-07-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Event,13,337.0,0.212
2024-07-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Sample,11,1490.01,0.417
2024-07-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Field Call,3,709.83,0.251
2024-07-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Email,3,906.02,0.288
2024-07-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Field Call,1,339.29,0.246
2024-07-01,HCP0008,P0008,Dermacare,GP,Giza,Digital,9,2686.75,0.06
2024-07-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Digital,2,366.05,0.067
2024-07-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Email,11,741.61,0.411
2024-07-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Email,4,1277.55,0.161
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Email,10,402.84,0.127
2024-07-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Event,4,1003.58,0.285
2024-07-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Digital,8,1578.52,0.446
2024-07-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Digital,13,1785.9,0.207
2024-07-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Sample,14,2133.73,0.3
2024-07-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Email,12,1441.7,0.328
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Email,14,747.63,0.224
2024-07-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Email,3,613.5,0.316
2024-07-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Event,14,1801.23,0.249
2024-07-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Field Call,8,479.78,0.336
2024-07-01,HCP0005,P0003,Respira,Pulmonology,Delta,Field Call,8,872.04,0.202
2024-07-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Field Call,3,400.41,0.1
2024-07-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Event,13,3145.31,0.446
2024-07-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Event,4,688.82,0.076
2024-07-01,HCP0009,P0008,Dermacare,Cardiology,Alexandria,Event,14,2868.36,0.384
2024-07-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Event,9,1220.96,0.424
2024-07-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Field Call,9,1300.43,0.149
2024-07-01,HCP0008,P0005,Infecto,GP,Giza,Sample,6,1245.94,0.363
2024-07-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Digital,1,348.63,0.358
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Digital,4,644.49,0.277
2024-07-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Field Call,13,4024.45,0.399
2024-07-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Sample,5,384.0,0.11
2024-07-01,HCP0010,P0007,ArthroRelief,Orthopedics,Cairo West,Digital,13,3653.16,0.343
2024-07-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Digital,14,3550.75,0.304
2024-07-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Sample,3,881.42,0.235
2024-07-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Field Call,3,877.1,0.379
2024-07-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Digital,1,259.35,0.288
2024-07-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Event,5,512.71,0.272
2024-07-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Digital,1,243.14,0.078
2024-07-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Digital,5,936.69,0.25
2024-07-01,HCP0005,P0003,Respira,Pulmonology,Delta,Email,13,3460.18,0.308
2024-07-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Field Call,13,2901.49,0.099
2024-07-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Field Call,13,2620.59,0.353
2024-07-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Digital,3,739.71,0.175
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,3,229.0,0.13
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Sample,6,325.39,0.242
2024-07-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Digital,14,2923.51,0.08
2024-07-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Email,8,1291.06,0.176
2024-07-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Event,4,719.26,0.052
2024-07-01,HCP0008,P0007,ArthroRelief,GP,Giza,Sample,7,814.27,0.432
2024-07-01,HCP0008,P0008,Dermacare,GP,Giza,Event,8,1154.52,0.237
2024-07-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Email,11,3597.03,0.448
2024-07-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Event,5,711.75,0.35
2024-07-01,HCP0008,P0005,Infecto,GP,Giza,Email,2,177.36,0.421
2024-07-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,10,587.7,0.297
2024-07-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Email,5,1326.89,0.296
2024-07-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Digital,0,0.0,0.058
2024-07-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Sample,8,1398.39,0.164
2024-07-01,HCP0008,P0001,CardioSafe,GP,Giza,Email,5,481.39,0.373
2024-07-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Field Call,3,787.29,0.061
2024-07-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Field Call,1,86.04,0.185
2024-07-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Digital,2,694.94,0.088
2024-07-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Email,11,1505.74,0.124
2024-07-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Event,3,357.64,0.232
2024-07-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Event,3,94.57,0.321
2024-07-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Sample,10,2426.82,0.448
2024-07-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Email,4,552.28,0.17
2024-07-01,HCP0008,P0004,PainFree,GP,Giza,Sample,1,110.54,0.267
2024-07-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Digital,14,2235.18,0.16
2024-07-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Email,3,265.24,0.142
2024-07-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Field Call,5,988.05,0.343
2024-07-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Sample,12,2594.83,0.442
2024-07-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Event,6,321.32,0.183
2024-07-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Email,10,224.11,0.185
2024-07-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Email,8,952.7,0.303
2024-07-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Field Call,3,1031.83,0.123
2024-07-01,HCP0008,P0008,Dermacare,GP,Giza,Sample,5,1447.79,0.208
2024-07-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Sample,5,1572.6,0.147
2024-07-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Email,1,148.09,0.415
2024-07-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Field Call,11,3849.8,0.053
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Sample,8,2786.64,0.225
2024-07-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Digital,7,1812.97,0.264
2024-07-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Email,12,1522.2,0.312
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Event,11,2268.45,0.117
2024-07-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Digital,13,4254.14,0.251
2024-07-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Field Call,8,2040.7,0.415
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Digital,4,1000.94,0.144
2024-07-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Sample,6,1290.06,0.18
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Field Call,14,4374.98,0.384
2024-07-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Event,3,902.01,0.433
2024-07-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Event,14,4732.96,0.123
2024-07-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Sample,6,323.88,0.158
2024-07-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Event,13,2279.79,0.356
2024-07-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Email,10,1211.87,0.384
2024-07-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Sample,3,201.14,0.342
2024-07-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Email,4,1385.13,0.239
2024-07-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Field Call,9,2378.3,0.427
2024-07-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Email,12,2854.66,0.228
2024-07-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Field Call,13,3166.44,0.306
2024-07-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Sample,5,1177.01,0.402
2024-07-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Event,3,249.33,0.167
2024-07-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Event,6,655.15,0.291
2024-07-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Field Call,6,1939.48,0.386
2024-07-01,HCP0003,P0004,PainFree,Endocrinology,Giza,Field Call,8,2514.98,0.39
2024-07-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Digital,12,1057.15,0.246
2024-07-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Event,7,832.73,0.172
2024-07-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Email,9,1852.53,0.295
2024-07-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Event,11,3375.83,0.264
2024-07-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Field Call,0,0.0,0.17
2024-07-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Event,6,1198.37,0.399
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,6,337.82,0.406
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Email,0,0.0,0.217
2024-07-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Sample,8,923.17,0.319
2024-07-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Sample,4,94.95,0.128
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Sample,2,90.35,0.097
2024-07-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Email,11,2480.06,0.437
2024-07-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Email,3,518.14,0.187
2024-07-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Event,13,2269.42,0.071
2024-07-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Digital,3,611.72,0.253
2024-07-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Field Call,13,4243.0,0.398
2024-07-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Field Call,5,295.37,0.376
2024-07-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Field Call,2,448.11,0.41
2024-07-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Sample,9,2120.24,0.282
2024-07-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Digital,9,485.59,0.073
2024-07-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,12,4166.24,0.161
2024-07-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Event,2,641.33,0.378
2024-07-01,HCP0008,P0008,Dermacare,GP,Giza,Digital,6,1432.93,0.214
2024-07-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Field Call,10,2983.79,0.122
2024-07-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Email,13,491.49,0.289
2024-07-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Digital,11,3007.49,0.23
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Sample,2,387.67,0.252
2024-07-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Field Call,7,2058.81,0.434
2024-07-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Digital,7,2060.06,0.419
2024-07-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,12,2455.84,0.428
2024-07-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Email,2,469.65,0.413
2024-07-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Sample,13,537.94,0.357
2024-07-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Field Call,6,1884.18,0.143
2024-07-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Field Call,5,1591.61,0.413
2024-07-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Field Call,12,2296.14,0.189
2024-07-01,HCP0008,P0008,Dermacare,GP,Giza,Digital,2,191.21,0.101
2024-07-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Sample,9,2465.75,0.314
2024-07-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Digital,7,2303.51,0.092
2024-07-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Digital,3,154.5,0.081
2024-07-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Field Call,2,385.07,0.27
2024-07-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Digital,2,574.16,0.151
2024-07-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Email,6,1676.38,0.344
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Field Call,5,564.75,0.434
2024-07-01,HCP0008,P0009,LipiControl,GP,Giza,Event,7,1725.34,0.175
2024-07-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Event,1,143.06,0.116
2024-07-01,HCP0003,P0004,PainFree,Endocrinology,Giza,Event,8,331.14,0.262
2024-07-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Email,7,403.54,0.422
2024-07-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Digital,11,810.67,0.345
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Email,11,2268.39,0.158
2024-07-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Field Call,3,342.34,0.137
2024-07-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Email,2,599.44,0.165
2024-07-01,HCP0008,P0001,CardioSafe,GP,Giza,Event,5,666.34,0.343
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Sample,9,808.95,0.448
2024-07-01,HCP0010,P0007,ArthroRelief,Orthopedics,Cairo West,Digital,2,121.86,0.216
2024-07-01,HCP0008,P0007,ArthroRelief,GP,Giza,Sample,7,1927.73,0.074
2024-07-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Sample,12,862.14,0.161
2024-07-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Digital,2,197.88,0.122
2024-07-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Sample,12,1273.11,0.112
2024-07-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Field Call,4,1162.87,0.193
2024-07-01,HCP0008,P0006,NeuroCalm,GP,Giza,Sample,2,501.05,0.18
2024-07-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Sample,2,511.59,0.143
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Digital,13,689.25,0.347
2024-07-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Sample,9,856.65,0.098
2024-07-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Event,2,41.73,0.19
2024-07-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Field Call,1,128.39,0.058
2024-07-01,HCP0005,P0006,NeuroCalm,Pulmonology,Delta,Sample,0,0.0,0.364
2024-07-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Field Call,14,4409.68,0.115
2024-07-01,HCP0008,P0006,NeuroCalm,GP,Giza,Sample,8,1383.12,0.387
2024-07-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Event,11,3280.67,0.15
2024-07-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Event,4,103.75,0.204
2024-07-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Email,5,686.19,0.235
2024-07-01,HCP0003,P0004,PainFree,Endocrinology,Giza,Email,0,0.0,0.382
2024-07-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Email,9,2668.68,0.209
2024-07-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Digital,3,440.04,0.37
2024-07-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Event,10,1709.0,0.229
2024-07-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,1,218.57,0.135
2024-07-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Digital,2,583.59,0.224
2024-07-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Field Call,13,3924.19,0.402
2024-07-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Digital,13,1777.44,0.197
2024-07-01,HCP0008,P0005,Infecto,GP,Giza,Digital,0,0.0,0.423
2024-07-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Field Call,4,589.17,0.336
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Email,0,0.0,0.211
2024-07-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Field Call,1,78.52,0.109
2024-07-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Email,5,1311.09,0.144
2024-07-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Event,14,511.73,0.365
2024-07-01,HCP0008,P0010,GastroEase,GP,Giza,Digital,12,940.24,0.113
2024-07-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Sample,1,80.63,0.135
2024-07-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Event,6,987.72,0.362
2024-07-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Digital,6,1493.0,0.118
2024-07-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Field Call,6,1783.35,0.364
2024-07-01,HCP0003,P0004,PainFree,Endocrinology,Giza,Email,7,1724.31,0.142
2024-07-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Field Call,8,367.26,0.066
2024-07-01,HCP0002,P0009,LipiControl,Internal Medicine,Cairo West,Email,12,2363.9,0.299
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,7,1316.35,0.286
2024-07-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Sample,11,3131.57,0.385
2024-07-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Field Call,2,144.9,0.44
2024-07-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Digital,1,239.82,0.11
2024-07-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Digital,5,1067.35,0.35
2024-07-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Digital,14,2759.67,0.336
2024-07-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Digital,12,3856.52,0.09
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Event,12,795.17,0.26
2024-07-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Digital,7,182.76,0.337
2024-07-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Sample,3,656.92,0.133
2024-07-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Digital,10,2471.47,0.394
2024-07-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Email,6,2016.0,0.117
2024-07-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Field Call,11,1459.9,0.211
2024-07-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Field Call,4,210.8,0.216
2024-07-01,HCP0008,P0003,Respira,GP,Giza,Sample,10,2861.1,0.06
2024-07-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Email,5,1576.23,0.091
2024-07-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Field Call,9,2545.62,0.39
2024-07-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Digital,4,447.74,0.359
2024-07-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Email,3,837.71,0.345
2024-07-01,HCP0005,P0003,Respira,Pulmonology,Delta,Digital,11,1098.46,0.371
2024-07-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Email,13,660.56,0.191
2024-07-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Field Call,7,2368.48,0.053
2024-07-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Field Call,11,2987.52,0.305
2024-07-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Sample,13,2698.85,0.179
2024-07-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Sample,8,2312.98,0.063
2024-07-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Event,7,2383.74,0.279
2024-07-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Event,3,852.75,0.376
2024-07-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Event,7,1368.55,0.11
2024-07-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Field Call,14,2874.94,0.229
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,5,371.5,0.249
2024-07-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Sample,4,486.75,0.37
2024-07-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Event,3,535.87,0.289
2024-07-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Digital,10,3343.02,0.409
2024-07-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Digital,9,2982.35,0.344
2024-07-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Event,1,142.69,0.191
2024-07-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Email,5,561.88,0.109
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Email,14,4373.39,0.262
2024-07-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Field Call,3,399.96,0.273
2024-07-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Event,5,432.0,0.297
2024-07-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Email,3,498.8,0.406
2024-07-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Field Call,9,3133.96,0.428
2024-07-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Sample,0,0.0,0.091
2024-07-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Digital,2,644.32,0.11
2024-07-01,HCP0008,P0002,GlucoMax,GP,Giza,Sample,5,1321.21,0.323
2024-07-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Field Call,8,1267.89,0.433
2024-07-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Email,3,360.09,0.168
2024-07-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Sample,14,2289.12,0.396
2024-07-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Field Call,12,3228.12,0.126
2024-07-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Email,8,1477.88,0.29
2024-07-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Digital,7,2259.57,0.447
2024-07-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Digital,12,2315.01,0.079
2024-07-01,HCP0008,P0001,CardioSafe,GP,Giza,Email,2,406.41,0.233
2024-07-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Event,8,1520.19,0.168
2024-07-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Field Call,13,2461.54,0.382
